food,AÄŸaÃ§ Kavunu,,
food,Clams,,
food,Kum Midyesi / Vongole,,
food,Clove,,
food,Karanfil,,
food,Collard Greens,,
food,Karalahana,,
food,Coltsfoot,,
food,Kabalak,,
food,Coriander,,
food,KiÅŸniÅŸ,,
food,Coriander,,
food,KiÅŸniÅŸ,,
food,Corn,,
food,MÄ±sÄ±r,,
food,Corn,,
food,MÄ±sÄ±r,,
food,Corn oil,,
food,MÄ±sÄ±rÃ¶zÃ_ yaÄŸÄ±,,
food,Cornelian Cherry,,
food,KÄ±zÄ±lcÄ±k,,
food,Cotton Burdock,,
food,Dulavratotu,,
food,Cowpeas,,
food,BÃ¶rÃ_lce,,
food,Crab,,
food,YengeÃ§, Pavurya,
food,Crawfish,,
food,Kerevit, BÃ¶cek,
food,Cremini Mushrooms,,
food,KayÄ±n MantarÄ± ,,
food,Crocus,,
food,Ã‡iÄŸdem,,
food,Cucumber,,
food,SalatalÄ±k,,
food,Cultivated Mushroom,,
food,KÃ_ltÃ_r MantarÄ±,,
food,Cumin,,
food,Kimyon,,
food,Curly Lettuce,,
food,KÄ±vÄ±rcÄ±k Salata,,
food,Curly Parsley,,
food,Frenk Maydanozu,,
food,Currants,,
food,KuÅŸ Ã_zÃ_mÃ_,,
food,Curry,,
food,KÃ¶ri,,
food,Cuttlefish,,
food,SÃ_bye,,
food,Damson,,
food,MÃ_rdÃ_m EriÄŸi,,
food,Dandelion,,
food,Karahindiba,,
food,Date,,
food,Hurma,,
food,Dentex,,
food,Sinarit,,
food,Dill,,
food,Dereotu,,
food,Dock Rumex,,
food,Labada (Efelek),,
food,Duck,,
food,Ã–rdek,,
food,Eel,,
food,YÄ±lan balÄ±ÄŸÄ±,,
food,Eggplant / Aubergine,,
food,PatlÄ±can,,
food,Elaeagnus,,
food,Ä°ÄŸde,,
food,Elderberry,,
food,MÃ_rver,,
food,Endive,,
food,Andiv,,
food,Endive,,
food,Hindiba/Endivyen,,
food,Fairy Ring Champion,,
food,MÄ±h MantarÄ±,,
food,Fat Hen,,
food,Sirken (HoÅŸveren),,
food,Fava Beans,,
food,Ä°Ã§ Bakla (Taze),,
food,Fava Beans / Horse beans,,
food,Bakla,,
food,Fennel,,
food,ArapsaÃ§Ä±,,
food,Fennel,,
food,Rezene,,
food,Fenugreek,,
food,Boyotu,,
food,Field Bindweed,,
food,TarlasarmaÅŸÄ±ÄŸÄ±,,
food,Fig,,
food,Ä°ncir,,
food,Flaxseed,,
food,Keten Tohumu,,
food,Flounder,,
food,Pisi BalÄ±ÄŸÄ±,,
food,Foxtail Lily,,
food,Ã‡iriÅŸ,,
food,French Beans,,
food,Ã‡alÄ± Fasulye,,
food,Fresh Cowpeas,,
food,BÃ¶rÃ_lce (Taze),,
food,Galangal,,
food,HavlÄ±can,,
food,Garden Cress,,
food,Tere,,
food,Garlic,,
food,SarÄ±msak,,
food,Geranium,,
food,Ä°ÄŸnelik,,
food,Gilt Head Sea Bream,,
food,Ã‡ipura ,,
food,Ginger,,
food,Zencefil (Taze),,
food,Ginger,,
food,Zencefil,,
food,Globe Artichoke,,
food,Yaban EnginarÄ±,,
food,Goat's Beard,,
food,TekesakalÄ±,,
food,Golden Chantarelle,,
food,Civciv ayaÄŸÄ±,,
food,Golden Thistle,,
food,Å_evket-i Bostan,,
food,Goose,,
food,Kaz,,
food,Grape,,
food,ÃœzÃ_m,,
food,Grapefruit,,
food,Greyfrut,,
food,Greater Celandine,,
food,KÄ±rlangÄ±Ã§ otu,,
food,Green Beans,,
food,Fasulye (Taze),,
food,Green Bell Pepper,,
food,YeÅŸil Biber (DolmalÄ±k),,
food,Green Lentils,,
food,Mercimek (YeÅŸil),,
food,Green peppercorn,,
food,YeÅŸil Biber (Tane),,
food,Greengage,,
food,Frenk EriÄŸi,,
food,Grey Mullet,,
food,Kefal,,
food,Grey Mullet Roe,,
food,Tarama (Kefal),,
food,Ground Beef,,
food,Dana KÄ±yma,,
food,Ground lamb,,
food,Kuzu KÄ±yma,,
food,Grouper,,
food,Orfoz,,
food,Guelder Rose,,
food,Gilaburu,,
food,Gurnard,,
food,KÄ±rlangÄ±Ã§,,
food,Hairy Garlic,,
food,KeÃ§ikÃ¶rmeni,,
food,Hazelnut,,
food,FÄ±ndÄ±k,,
food,Hazelnut oil,,
food,FÄ±ndÄ±k YaÄŸÄ±,,
food,Heart,,
food,YÃ_rek,,
food,Horse Mackerel,,
food,Ä°stavrit,,
food,Horse Parsley,,
food,BaldÄ±ran,,
food,Illyrian Thistle,,
food,EÅŸekdikeni,,
food,Jack-by-the-Hedge,,
food,SarÄ±msakotu,,
food,Jerusalem Artichoke,,
food,YerelmasÄ±,,
food,John Dory,,
food,DÃ_lger,,
food,Jujube,,
food,HÃ_nnap,,
food,Juniper berries,,
food,ArdÄ±Ã§ ,,
food,Kanola oil,,
food,Kanola YaÄŸÄ±,,
food,Kid,,
food,OÄŸlak,,
food,Kidney,,
food,BÃ¶brek,,
food,Kidney Beans,,
food,Barbunya,,
food,Kiwi,,
food,Kivi,,
food,Knotweed,,
food,MadÄ±mak,,
food,Kohlrabi,,
food,AlabaÅŸ,,
food,Lamb Brisket,,
food,Kuzu DÃ¶ÅŸ,,
food,Lamb Caul Fat,,
food,Kuzu GÃ¶mlek YaÄŸÄ±,,
food,Lamb Chop,,
food,Kuzu Pirzola,,
food,Lamb Intestines,,
food,Kuzu KokoreÃ§,,
food,Lamb Leg,,
food,Kuzu But,,
food,Lamb Liver,,
food,Kuzu CiÄŸeri,,
food,Lamb Loin,,
food,Kuzu Bonfile (KuÅŸgÃ¶mÃ_),,
food,Lamb Neck,,
food,Kuzu Gerdan,,
food,Lamb Ribs,,
food,Kuzu Kaburga,,
food,Lamb Shank,,
food,Kuzu Ä°ncik,,
food,Lamb Shoulder,,
food,Kuzu Kol,,
food,Lamb Tail Fat,,
food,Kuzu Kuyruk,,
food,Lamb Trotters,,
food,Kuzu PaÃ§a,,
food,Large Bonito,,
food,Torik,,
food,Lavender,,
food,Lavanta,,
food,Lavender,,
food,Lavanta,,
food,Leek,,
food,PÄ±rasa,,
food,Leer Fish,,
food,Akya balÄ±ÄŸÄ±,,
food,Lemon,,
food,Limon,,
food,Lemon Balm,,
food,Melisa (OÄŸulotu),,
food,Lettuce,,
food,GÃ¶bek,,
food,Lime,,
food,Misket Limonu,,
food,Liquorice,,
food,MeyankÃ¶kÃ_,,
food,Livid Amaranth,,
food,HorozibiÄŸi,,
food,Lobster,,
food,Istakoz,,
food,Loquat,,
food,Malta EriÄŸi,,
food,Mackerel,,
food,Uskumru,,
food,Mallow,,
food,EbegÃ_meci,,
food,Margarine,,
food,Margarin,,
food,Marjoram,,
food,MercankÃ¶ÅŸk,,
food,Mastic,,
food,Damla SakÄ±z,,
food,Matsutake,,
food,Sedir MantarÄ±,,
food,Meagre,,
food,SarÄ±aÄŸÄ±z,,
food,Medlar,,
food,MuÅŸmula,,
food,Melanure,,
food,Melanurya,,
food,Melon,,
food,Kavun,,
food,Mendi Grass,,
food,Mendi otu,,
food,Mesclun Lettuce,,
food,Lolorosso / Polorosso,,
food,Milk Thistle,,
food,Gengel,,
food,Millet,,
food,DarÄ± ,,
food,Mint,,
food,Nane,,
food,Mint,,
food,Nane,,
food,Monkfish,,
food,Fener,,
food,Morel,,
food,KuzugÃ¶beÄŸi (GÃ¶belen, KÃ¶me),
food,Mountain Spinach,,
food,Unluca,,
food,Mulberry,,
food,Dut,,
food,Mung Beans,,
food,MaÅŸ Fasulye,,
food,Musk,,
food,Misk,,
food,Mussels,,
food,Midye,,
food,Mustard seeds,,
food,Hardal tohumu,,
food,Nalta Jute,,
food,MÃ_hliye (JÃ_t),,
food,Nectarin,,
food,Nektarin,,
food,Nettle,,
food,IsÄ±rgan,,
food,Nigella,,
food,Ã‡Ã¶rek Otu,,
food,Nutmeg,,
food,Muskat,,
food,Oat,,
food,Yulaf,,
food,Octopus,,
food,Ahtapot,,
food,Okra,,
food,Bamya,,
food,Olive oil,,
food,ZeytinyaÄŸÄ±,,
food,Onion,,
food,SoÄŸan ,,
food,Orange,,
food,Portakal,,
food,Orchid Root,,
food,Sahlep,,
food,Oregano,,
food,Kekik,,
food,Oxtail,,
food,Dana KuyruÄŸu,,
food,Oyster Mushrooms,,
food,Ä°stridye MantarÄ±,,
food,Oysters,,
food,Ä°stridye,,
food,Paprika,,
food,TatlÄ± toz kÄ±rmÄ±zÄ± biber,,
food,Parasol,,
food,Å_emsiye MantarÄ±,,
food,Parsley,,
food,Maydanoz,,
food,Partridge,,
food,Keklik,,
food,Peach,,
food,Å_eftali,,
food,Pear,,
food,Armut,,
food,Pearl Onions,,
food,ArpacÄ±k SoÄŸanÄ±,,
food,Peas,,
food,Bezelye,,
food,Pennyroyal,,
food,Yarpuz,,
food,Persimmon,,
food,Trabzon HurmasÄ±,,
food,Pheasant,,
food,SÃ_lÃ_n,,
food,Pickerel,,
food,Turna,,
food,Pine Nuts,,
food,Ã‡am fÄ±stÄ±ÄŸÄ±,,
food,Pineapple,,
food,Ananas,,
food,Pistachio,,
food,Antep FÄ±stÄ±ÄŸÄ±,,
food,Pistchio oil,,
food,Antep fÄ±stÄ±ÄŸÄ± yaÄŸÄ±,,
food,Plum,,
food,Erik,,
food,Pomegranate,,
food,Nar,,
food,Poppy,,
food,Gelincik,,
food,Poppy seeds,,
food,HaÅŸhaÅŸ ,,
food,Poppy seeds,,
food,HaÅŸhaÅŸ,,
food,Potato,,
food,Patates,,
food,Pumpkin,,
food,BalkabaÄŸÄ±,,
food,Pumpkin Seeds,,
food,KabakÃ§ekirdeÄŸi,,
food,Purple Basil,,
food,Reyhan,,
food,Purslane,,
food,Semizotu,,
food,Quail,,
food,BÄ±ldÄ±rcÄ±n,,
food,Quince,,
food,Ayva,,
food,Rabbit,,
food,TavÅŸan,,
food,Radish,,
food,KÄ±rmÄ±zÄ± Turp,,
food,Raspberry,,
food,Ahududu /Frambuaz,,
food,Raspberry,,
food,Frambuaz,,
food,Raw Almonds,,
food,Ã‡aÄŸla,,
food,Raw Melon,,
food,Kelek,,
food,Red Bell Pepper,,
food,KÄ±rmÄ±zÄ± Biber (DolmalÄ±k),,
food,Red Cabbage,,
food,KÄ±rmÄ±zÄ± Lahana,,
food,Red Lentils,,
food,Mercimek (KÄ±rmÄ±zÄ±),,
food,Red Mullet,,
food,Barbunya,,
food,Red Onions,,
food,KÄ±rmÄ±zÄ± SoÄŸan,,
food,Red pepper flakes,,
food,Pul Biber,,
food,Red peppercorn,,
food,KÄ±rmÄ±zÄ± Biber (Tane),,
food,Red Root Pigweed,,
food,KÄ±rmÄ±zÄ± Bacak Otu,,
food,Red Scorpion,,
food,LipsÃ¶z,,
food,Red Seabream,,
food,Mercan,,
food,Restharrow,,
food,KayÄ±ÅŸkÄ±ran,,
food,Rhubarb,,
food,IÅŸkÄ±n,,
food,Rock Samphire,,
food,KayakoruÄŸu,,
food,Rocket /Arugula,,
food,Roka,,
food,Rocky Mountain Oysters,,
food,Yumurta,,
food,Romaine Lettuce,,
food,Marul,,
food,Rosehip,,
food,KuÅŸburnu,,
food,Rosemary,,
food,Biberiye,,
food,Round,,
food,TranÃ§,,
food,Row Thistle,,
food,EÅŸekmarulu,,
food,Rye,,
food,Ã‡avdar,,
food,Saffron,,
food,Safran,,
food,Saffron Milkcap,,
food,KanlÄ±ca MantarÄ±,,
food,Sage (Seyc),,
food,AdaÃ§ayÄ±,,
food,Salmon,,
food,Somon,,
food,Salsify,,
food,Yemlik otu,,
food,Salt,,
food,Tuz,,
food,Salt and air dried mackarel,,
food,Ã‡iroz,,
food,Salt-cured Bonito,,
food,Lakerda,,
food,Samphire,,
food,Deniz BÃ¶rÃ_lcesi,,
food,Sardines,,
food,Sardalya,,
food,Savoury,,
food,Sater / Zahter,,
food,Scallops,,
food,Deniz TaraÄŸÄ±,,
food,Sea Beans,,
food,Deniz Fasulyesi,,
food,Sea Holly,,
food,BoÄŸadikeni,,
food,Seabass,,
food,Deniz LevreÄŸi,,
food,Sesame,,
food,Susam,,
food,Shaggy Inkcap,,
food,SÃ¶belen,,
food,Sheppard's Needle,,
food,KiÅŸkiÅŸ,,
food,Sheppard's Purse,,
food,KuÅŸekmeÄŸi,,
food,Shi Drum,,
food,Minekop,,
food,Shrimp,,
food,Karides,,
food,Sickle Weed,,
food,KazayaÄŸÄ±,,
food,Sirloin Steak,,
food,Antrikot,,
food,Small Red Mullet,,
food,Tekir,,
food,Smelt,,
food,GÃ_mÃ_ÅŸ,,
food,Smilax,,
food,Silcan,,
food,Smoked Bonito,,
food,Uskumru FÃ_me,,
food,Smoked Red Pepper,,
food,Isot ,,
food,Smoked Salmon,,
food,Somon FÃ_me,,
food,Smoked Sturgeon,,
food,Mersin FÃ_me,,
food,Smoked Trout,,
food,AlabalÄ±k FÃ_me,,
food,Sole,,
food,Dil BalÄ±ÄŸÄ±,,
food,Sorrel,,
food,KuzukulaÄŸÄ±,,
food,Sour Cherry,,
food,ViÅŸne,,
food,Spinach,,
food,Ispanak,,
food,Spiny Sow Thistle,,
food,EÅŸekhelvasÄ± (Zaho / Zogo),,
food,Spring Onions,,
food,Taze SoÄŸan,,
food,St.Gerorge's Mushroom,,
food,Cincile,,
food,Star Anise,,
food,YÄ±ldÄ±z Anason,,
food,Star of Bethlehem,,
food,AkyÄ±ldÄ±z,,
food,Stargrass,,
food,YÄ±ldÄ±z Otu,,
food,Steak,,
food,Kontrfile,,
food,Stone Bass,,
food,Ä°skorpit,,
food,Storax,,
food,GÃ_nlÃ_k,,
food,Strawberry,,
food,Ã‡ilek,,
food,Sturgeon,,
food,Mersin,,
food,Sumac,,
food,Sumak,,
food,Sunflower oil,,
food,AyÃ§iÃ§ek yaÄŸÄ±,,
food,Sunflower seeds,,
food,AyÃ§ekirdeÄŸi,,
food,Sweetbreads,,
food,Uykuluk,,
food,Swordfish,,
food,KÄ±lÄ±Ã§ BalÄ±ÄŸÄ±,,
food,Tallow Fat,,
food,Kuyruk YaÄŸÄ±,,
food,Tangerine,,
food,Mandalina,,
food,Tarragon,,
food,Tarhun,,
food,Tarragon,,
food,Tarhun,,
food,Thorneberry,,
food,AlÄ±Ã§,,
food,Tomato,,
food,Domates,,
food,Tripe,,
food,Ä°ÅŸkembe,,
food,Trout,,
food,AlabalÄ±k,,
food,Truffles (from Turkey),,
food,Domalan (Keme),,
food,Turbot,,
food,Kalkan,,
food,Turkey,,
food,Hindi,,
food,Turmeric,,
food,ZerdeÃ§al,,
food,Turnip,,
food,Å_algam,,
food,Turpentine,,
food,MenengiÃ§,,
food,Vanilla,,
food,Vanilya,,
food,Veal Trotter,,
food,Dana PaÃ§a,,
food,Walnuts,,
food,Ceviz,,
food,Water parsley,,
food,SukazayaÄŸÄ±,,
food,Watercress,,
food,Suteresi,,
food,Watermelon,,
food,Karpuz,,
food,Wheat,,
food,BuÄŸday,,
food,White Grouper,,
food,Lagos /Lahoz,,
food,White Kidney Beans,,
food,Kuru Fasulye,,
food,White pepper,,
food,Beyaz Biber (Tane),,
food,Whiting,,
food,Mezgit,,
food,Wild Asparagus,,
food,Yaban KuÅŸkonmazÄ± (TilkiÅŸen),,
food,Wild Carrot,,
food,TaraklÄ±k,,
food,Wild Celery Root,,
food,Yaban Kerevizi,,
food,Wild Daisy,,
food,KoyungÃ¶zÃ_,,
food,Wild Leek,,
food,KÃ¶remen,,
food,Wild Mustard,,
food,Hardalotu,,
food,Wild pear,,
food,Ahlat,,
food,Wild Purslane,,
food,Yabani Semizotu,,
food,Wild Radish,,
food,Turpotu,,
food,Wood Hedgehog,,
food,SÄ±ÄŸÄ±rdili,,
food,Wood sorrel,,
food,EkÅŸiyonca,,
food,Woodcock,,
food,Ã‡ulluk,,
food,Yellow Beet,,
food,Yaban PancarÄ±,,
food,Yellow Bell Pepper,,
food,SarÄ± DolmalÄ±k Biber,,
food,Yellow Cherry,,
food,SarÄ± Kiraz,,
food,Yellow Crown Daisy,,
food,DaÄŸlama,,
food,Zander,,
food,Sudak,,
food,Zucchini / Courgette,,
food,Kabak,,
food,Zucchini Blossom,,
food,Kabak Ã‡iÃ§eÄŸi,,
food,Aadu,,
food,Peach,,
food,Aam,,
food,Mango,,
food,Aamchur,,
food,Dried mango powder,,
food,Achar,,
food,Pickles,,
food,Adrak,,
food,Ginger,,
food,Ajmud,,
food,Celery seed,,
food,Ajwain,,
food,Oregano (also Bishop's weed),,
food,Akhrot,,
food,Walnuts,,
food,Aloo,,
food,Potato,,
food,Amla,,
food,Indian gooseberry,,
food,Amrud,,
food,Guava,,
food,Amsool/kokam,,
food,Fruit indigenous to the west coast: Garcinia Indica. (news),,
food,Ananas,,
food,Pineapple,,
food,Anar,,
food,Pomegranate,,
food,Anardana,,
food,Pomegranate seeds,,
food,Anasphal/Dagad phool,,
food,Star anise,,
food,Anda,,
food,Egg,,
food,Angoor,,
food,Grapes,,
food,Anjeer,,
food,Figs,,
food,Arbi,,
food,Colocasia plant, elephant ear,
food,Arhar,,
food,Pigeon-peas (so arhar dal, same as toor/tuvar dal),
food,Atta,,
food,Whole corn flour (see also maida),,
food,Attar/ittar/ruh,,
food,generic term for essence,,
food,Badam,,
food,Almonds,,
food,Baigan/baingan/brinjal,,
food,Aubergine, eggplant,
food,Bajra/Bajri,,
food,Millet,,
food,Bandh gobhi,,
food,Cabbage (see also Phool gobhi and gobhi),,
food,Besan,,
food,Chick pea flour,,
food,Bhajee,,
food,Vegetable,,
food,Bheja,,
food,Brain,,
food,Bhindi,,
food,Okra (Lady's fingers),,
food,Brinjal/baigan/baingan,,
food,Aubergine, Egg Plant,
food,Chakotra,,
food,Grapefruits,,
food,Chana,,
food,Chick peas, gram (see also Kabuli chana),
food,Chana dal,,
food,Split chick peas,,
food,Chatni/chutney,,
food,Savoury or sweet sauces used to accompany meals,,
food,Chawal,,
food,Rice (generic),,
food,Chickoo/chikoo,,
food,Sapodilla,,
food,Chowli/lobia,,
food,Black-eyed beans,,
food,Chhaas/Chhaach,,
food,Buttermilk,,
food,Chhilka,,
food,Rind (generic),,
food,Chini/shakkar,,
food,Sugar (but kabab chini is different),,
food,Chuara,,
food,Dates,,
food,Chulai ka sag,,
food,Amaranth (see generic sag),,
food,Chutney/chatni,,
food,Savoury or sweet sauces used to accompany meals,,
food,Dagad phool/Anasphal,,
food,Star anise,,
food,Dahi,,
food,Yoghurt,,
food,Dal/dhal,,
food,Pulses (generic, so moong dal, chana dal etc)
food,Dalia/lapsi,,
food,Cracked wheat,,
food,Dalchini/Darchini,,
food,Cinnamon (see also Jungli dalchini),,
food,Dhania,,
food,Coriander,,
food,Doodh,,
food,Milk,,
food,Elaichi/ilaichi,,
food,Cardamom,,
food,Gajar,,
food,Carrot,,
food,Garam Masala,,
food,a blend of cumin, pepper, cloves and cardamom
food,Gehun,,
food,Wheat (so gehun ka atta),,
food,Ghee,,
food,Clarified butter (without milk solids),,
food,Ghia/lauki,,
food,A variety of north Indian gourd,,
food,Gobhi/gobi,,
food,Cabbage or cauliflower (see also Bandh gobhi and Phool gobhi),,
food,Gosht,,
food,Meat (generic; specific meats are called after the animal),,
food,Gulab,,
food,Rose,,
food,Gulab jal,,
food,Rose water,,
food,Gur,,
food,Jaggery (raw cane sugar),,
food,Gurda,,
food,Kidney,,
food,Haldi,,
food,Turmeric,,
food,Halwa,,
food,any of several puddingy sweets (gajar halwa, rawa halwa etc),
food,Halyan/shatwar/soot mooli,,
food,Asparagus,,
food,Hara dhania,,
food,Coriander leaves (see also dhania),,
food,Hara piaz,,
food,Spring onion (see also piaz/pyaz),,
food,Heeng,,
food,Asafoetida,,
food,Ilaichi/elaichi,,
food,Cardamom,,
food,Imli,,
food,Tamarind,,
food,Ittar/attar/ruh,,
food,generic term for essence,,
food,Jaee,,
food,Oats,,
food,Jaiphal/zaiphal,,
food,Nutmeg,,
food,Jau,,
food,Barley,,
food,Javitri,,
food,Mace,,
food,Jeera,,
food,Cumin (see also siya jeera),,
food,Jowar,,
food,Barley,,
food,Jungli dalchini,,
food,Cassia (see also Dalchini),,
food,Kabab,,
food,Any of a variety of meatballs made of keema,,
food,Kabab chini,,
food,Allspice (but chini is different),,
food,Kabuli chana,,
food,White gram (see also chana),,
food,Kaddu,,
food,Pumpkin (see also lauki, ghia),
food,Kaju,,
food,Cashew nuts,,
food,Kakari,,
food,Cucumber,,
food,Kala namak,,
food,rock salt,,
food,Kaleja,,
food,Liver,,
food,Kali mirch,,
food,Pepper,,
food,Kalonji,,
food,Nigella (also called onion seed),,
food,Kamrakh,,
food,Starfruit, carambola,
food,Karhai/Karai,,
food,A hemispherical frying pan, used for deep frying,
food,Kathal,,
food,Jackfruit,,
food,Katori,,
food,small metal bowls,,
food,Keema/kheema,,
food,Minced meat (usually mutton),,
food,Kela,,
food,Banana,,
food,Kesar/kesari/zafran,,
food,Saffron (stigma of the crocus flower),,
food,Keora/kewra,,
food,Screwpine,,
food,Khajur,,
food,Dates,,
food,Kharbuja,,
food,Melon (see also tarbooz),,
food,Khas khas/khus khus,,
food,Poppy seeds,,
food,Khatta,,
food,Sour,,
food,Kheema/keema,,
food,Minced meat (usually mutton),,
food,Kheer,,
food,A milk pudding,,
food,Kheera,,
food,Cucumber,,
food,Khopra/Nariyal,,
food,Coconut,,
food,Khubani/zardalu,,
food,Apricots,,
food,Khurasani ajvayayn,,
food,Henbane (? also called kaarala?),,
food,Kismis,,
food,Raisins (see also munakka),,
food,Kofta,,
food,Meatballs or vegetables shaped into a ball before cooking,,
food,Kokam/amsool,,
food,Fruit indigenous to the west coast: Garcinia Indica. (news),,
food,Kokum,,
food,See kokam above,,
food,Korma/khorma,,
food,technique where meat is cooked in a little water, yoghurt, ghee or oil with garam masala
food,Kulfi,,
food,Icecream,,
food,Kumbhi,,
food,Mushroom,,
food,Laddoo,,
food,generic dry sweet made into balls,,
food,Lahsun,,
food,Garlic,,
food,Lal mirch,,
food,Red chilis (see also Mirch),,
food,Lapsi/dalia,,
food,Cracked wheat,,
food,Lauki/ghia,,
food,A variety of north Indian gourd,,
food,Lavang/laung,,
food,Cloves,,
food,Lobia/chowli,,
food,Black-eyed beans,,
food,Machhli/machchhi,,
food,Fish (generic),,
food,Madhu,,
food,Honey,,
food,Maida,,
food,Flour,,
food,Makai,,
food,Corn,,
food,Malai,,
food,Cream,,
food,Makhan/Makkhan,,
food,Butter,,
food,Masoor (dal),,
food,Red lentils,,
food,Masala,,
food,Spices (generic),,
food,Matar,,
food,Peas,,
food,Methi,,
food,Fenugreek,,
food,Mewa,,
food,Dried fruits,,
food,Mirch/Mirchi,,
food,Chilis (so lal mirch means red chilis),,
food,Mooli,,
food,Radish,,
food,Moong,,
food,Mung beans,,
food,Moongphali,,
food,Ground nuts,,
food,Munakka,,
food,Sultanas or large raisins (also bara kismis; see kismis),,
food,Murg/murgi,,
food,Chicken,,
food,Nagkesar/Nagkeshar,,
food,Cobra saffron (CAUTION),,
food,Namak/nimak,,
food,Salt (see also Kala namak),,
food,Nariyal/khopra,,
food,Coconut,,
food,Nimbu,,
food,Lemon,,
food,Palak,,
food,Spinach (also sag),,
food,Paneer,,
food,Cottage cheese, fromage blanc,
food,Papar,,
food,Papadom,,
food,Papita,,
food,Papaya,,
food,Paratha,,
food,Layered fried bread, somtimes stuffed such as aloo paratha,
food,Pauwa/poha,,
food,Rice flakes,,
food,Phool Gobhi,,
food,Cauliflower (see also Bandh gobhi and gobhi),,
food,Puri,,
food,Fried bread,,
food,Piaz/pyaz,,
food,Onions,,
food,Pista,,
food,Pistachio,,
food,Poha/pauwa,,
food,Rice flakes,,
food,Pudina,,
food,Mint,,
